Price,Open,High,Low,Close,Volume,MA20
Ticker,,,,,,
Date,,,,,,
2024-01-02,185.5788456186331,186.8580243758453,182.34621918511945,184.08152770996097,82488700.0,
2024-01-03,182.6734238450404,184.3194913216633,181.8900476382689,182.7031707763672,58414500.0,
2024-01-04,180.62080322049852,181.552914127362,179.36147605378457,180.38282775878903,71983600.0,
2024-01-05,180.46214807824285,181.2256728170181,178.65742022872922,179.658935546875,62379700.0,
2024-01-08,180.56131218264795,184.04185467153417,179.97626898919978,184.0021820068359,59144500.0,
2024-01-09,182.37593441619447,183.5956039593173,181.1959224035276,183.585693359375,42841800.0,
2024-01-10,182.8023278606972,184.8351053395885,182.3759299825551,184.6268768310547,46792900.0,
2024-01-11,184.97392753345,185.47965559618967,182.07844372761645,184.0319061279297,49128400.0,
2024-01-12,184.49797017252533,185.17226924419936,183.63527891547233,184.3591461181641,40477800.0,
2024-01-16,180.63073389939075,182.7130948998251,179.41104910197012,182.08839416503903,65603000.0,
2024-01-17,179.74819585869176,181.39424823145328,178.786338048284,181.14634704589844,47317400.0,
2024-01-18,184.52771753168437,187.55211493445296,184.26990575318283,187.04640197753903,78005800.0,
2024-01-19,187.74050811817725,190.33850743054631,187.23479519933252,189.9517822265625,68903000.0,
2024-01-22,190.68560481730813,193.69016613117572,190.6459321523824,192.2622528076172,60133900.0,
2024-01-23,193.38275184285897,194.10661903356933,192.20273983497617,193.54139709472656,42355600.0,
2024-01-24,193.77940103141137,194.73134826169684,192.7084660713482,192.86712646484375,53631300.0,
2024-01-25,193.5810897970112,194.62227786062397,191.48880306885755,192.53990173339844,54822100.0,
2024-01-26,192.63907090018267,193.12494757400916,190.3286298745028,190.8045959472656,44594000.0,
2024-01-29,190.3980247095346,190.5864320350317,187.98843240307312,190.1203765869141,47145600.0,
2024-01-30,189.33701232459805,190.18979301004535,185.89614265093053,186.4613494873047,55859400.0,186.31310958862304
2024-01-31,185.4697339612798,185.52924295226455,182.80233006356883,182.85189819335935,55467800.0,186.25162811279296
2024-02-01,182.44534401847457,185.3804852934909,182.2767730445643,185.2912445068359,64885400.0,186.38103179931642
2024-02-02,178.35003123610636,185.75731994134992,177.74515173237538,184.2897491455078,102551700.0,186.57637786865234
2024-02-05,186.57042555488337,187.6611968198497,184.27982102914152,186.1043701171875,69668800.0,186.89864959716797
2024-02-06,185.2912518041467,187.72068025311023,185.2020110139772,187.7107696533203,43490800.0,187.08407897949218
2024-02-07,189.0395243124124,189.4460858813363,187.02656792958788,187.81985473632812,53439000.0,187.29578704833983
2024-02-08,187.8000228857875,187.94875754592417,185.77715585449096,186.739013671875,40962000.0,187.40139389038086
2024-02-09,187.304938639922,188.63539609029752,186.6595791337662,187.50352478027344,45155200.0,187.57497482299806
2024-02-12,187.0765772861258,187.3247948043087,185.45819421957455,185.8156280517578,41781900.0,187.64779891967774
2024-02-13,184.44549399150463,184.8823592862032,182.2015977323704,183.72068786621097,56529500.0,187.72941360473632
2024-02-14,183.9986922104331,184.2071864451767,181.13922150541595,182.83702087402344,54630500.0,187.81394729614257
2024-02-15,182.2413002337134,183.17460050228615,180.05698915939104,182.5490875244141,65434500.0,187.58908157348634
2024-02-16,182.1122335213933,183.5320456548448,180.37471083115267,181.01014709472656,49752500.0,187.14199981689453
2024-02-20,180.49384354523508,181.12927978468983,178.7166127841021,180.26548767089844,53665600.0,186.5421615600586
2024-02-21,180.64276986037865,181.5859933284812,179.3718974749363,181.0200653076172,41371400.0,185.9160949707031
2024-02-22,182.17179668082835,183.64125529629035,181.15908011476063,183.05545043945312,52292200.0,185.4255111694336
2024-02-23,183.6908798817894,183.72066477086588,180.9307023940782,181.21864318847656,45119700.0,184.8594482421875
2024-02-26,180.94064867140935,181.45693020455124,179.36197373162466,179.86834716796875,40867400.0,184.31263580322266
2024-02-27,179.8087756065873,182.60866132395924,178.27974721589908,181.3278656005859,54318900.0,183.87301025390624
2024-02-28,181.2087201561828,181.81437153541265,178.84569957246276,180.12649536132812,48953900.0,183.55626754760743
2024-02-29,179.97756989489093,181.26830407372196,178.2499704416867,179.46127319335938,136682600.0,183.38673629760743
2024-03-01,178.26982726346276,179.24283570733874,176.11530099131116,178.37904357910156,73563100.0,183.0411262512207
2024-03-04,174.8940486462885,175.63870116419773,172.55087478393426,173.85154724121094,81510100.0,182.51921615600585
2024-03-05,169.5424796657224,170.8133520831047,168.41060844555398,168.90704345703125,95132400.0,181.65934982299805
2024-03-06,169.84035496658896,170.01907946057096,167.47731930724007,167.9141845703125,68587700.0,180.66952056884764
2024-03-07,167.94396839769192,169.51270494606766,167.28868565722726,167.7950439453125,71765100.0,179.66828002929688
2024-03-08,167.7950495135339,172.46153602621885,167.7354797306053,169.51271057128906,76267000.0,178.80696487426758
2024-03-11,171.70695829072324,173.13669366515666,170.8233045037464,171.518310546875,60139500.0,178.00770416259766
2024-03-12,171.91544162555573,172.7891721100731,169.79070034274764,171.994873046875,59825400.0,177.31666641235353
2024-03-13,171.53815729817867,171.95516088785195,169.54247886546352,169.90985107421875,52488700.0,176.6261245727539
2024-03-14,171.67715534575908,173.06716728584055,170.82328653971078,171.76651000976562,72913500.0,176.072599029541
2024-03-15,169.94957779625068,171.3892364501953,169.07584723661714,171.3892364501953,121752700.0,175.51460647583008
2024-03-18,174.3181844870376,176.44292557517804,172.28279805844676,172.4813690185547,75604200.0,175.0881675720215
2024-03-19,173.09694005146207,175.35075903574833,171.7962828664752,174.8245391845703,55215200.0,174.81612014770508
2024-03-20,174.467139074951,177.39610290527344,173.84162605000233,177.39610290527344,53423100.0,174.6349220275879
2024-03-21,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300.0,173.98955612182618
2024-03-22,170.5353695457136,171.8161805084586,168.8474933401544,171.05166625976562,71160100.0,173.48120727539063
2024-03-25,169.3538487990515,170.7140758962492,168.24182406010684,169.63185119628906,54288300.0,172.96938247680663
2024-03-26,168.78791039294236,170.19778406175462,168.37090678526505,168.49998474121094,57388400.0,172.3279884338379
2024-03-27,169.19499314475576,172.36225110852925,168.89712909220745,172.07431030273438,60273300.0,171.9253791809082
2024-03-28,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700.0,171.46518325805664
2024-04-01,169.9694362083208,170.02900599080004,168.2716216576847,168.8177032470703,46240500.0,170.98711624145508
2024-04-02,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500.0,170.6763473510742
2024-04-03,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700.0,170.65301513671875
2024-04-04,169.07582268557752,170.69420560535343,167.61631774902344,167.61631774902344,53704400.0,170.63812179565429
2024-04-05,168.3808338913719,169.17513298848516,167.74539764368038,168.37091064453125,42104800.0,170.66691513061522
2024-04-08,167.82482886831443,167.99361496437555,167.04046816897213,167.24896240234375,37425500.0,170.55372772216796
2024-04-09,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800.0,170.40082550048828
2024-04-10,167.59647195447172,167.88439761067826,165.91851910107465,166.583740234375,49709300.0,170.1302688598633
2024-04-11,167.13973556457643,174.20898041040104,166.96102623293754,173.79196166992188,91070300.0,170.32437438964843
2024-04-12,173.0175481045229,177.08832180821437,172.96791671667,175.29122924804688,101670900.0,170.5006103515625
2024-04-15,174.10968609239896,175.37063525095596,171.27007724910962,171.45872497558594,73531800.0,170.50408477783202
2024-04-16,170.52541444574328,172.5210775974863,167.0702312509368,168.1723175048828,73711200.0,170.28863220214845
2024-04-17,168.4006911997193,169.43326939438705,166.8021697998047,166.8021697998047,50901200.0,169.88751373291015
2024-04-18,166.83196113193097,167.4376124969012,165.36251763085394,165.84901428222656,43122900.0,169.3101593017578
2024-04-19,165.02495745131748,165.21359005742565,162.91013914340203,163.82357788085938,68149400.0,168.99393157958986
2024-04-22,164.33983649468445,166.0674204920171,163.5951840406637,164.6575469970703,48116400.0,168.6742256164551
2024-04-23,164.17107024309314,165.85894631264824,163.74412823991457,165.7100067138672,49537800.0,168.47813339233397
2024-04-24,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800.0,168.4438789367676
2024-04-25,168.3212618473153,169.39356334150216,166.9510963019663,168.67869567871094,50558300.0,168.27409820556642
2024-04-26,168.66876193087458,170.1183436596222,167.97374080476908,168.0928955078125,44838400.0,168.16587524414064
2024-04-29,172.1338767566388,174.7749147415349,171.86581274952138,172.26295471191406,68169400.0,168.3381378173828
2024-04-30,172.09416491333778,173.74233280675443,168.78790588015656,169.1155548095703,65934800.0,168.41210708618163
2024-05-01,168.37089789825708,171.47858587357683,167.90424778215495,168.0928955078125,50383100.0,168.39473190307618
2024-05-02,171.28002894904594,172.18354444700543,169.67158410871994,171.79632568359375,94214900.0,168.60373229980468
2024-05-03,185.3191838346203,185.66669440285864,181.3576421366733,182.072509765625,163224100.0,169.28881225585937
2024-05-06,181.04984964293004,182.8866500436298,179.13360267463952,180.41441345214844,78569700.0,169.94708480834962
2024-05-07,182.14201921219637,183.5816778461448,180.02721617336002,181.09950256347656,77305800.0,170.57904663085938
2024-05-08,181.5462890620128,181.76472167822584,180.1562619452029,181.43707275390625,45057100.0,171.32171325683595
2024-05-09,181.2583498682501,183.34338298682428,180.8115613856968,183.2540283203125,48983000.0,171.79481658935546
2024-05-10,183.83067066594327,184.01957427538,181.0767011963408,181.9913787841797,50759500.0,172.12982406616212
2024-05-13,184.36757450229416,186.01797810895252,183.55230940603695,185.2027130126953,72044800.0,172.81702346801757
2024-05-14,186.42556271379905,187.2110023802185,185.2126171602605,186.3460235595703,52393600.0,173.72570877075196
2024-05-15,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000.0,174.81674041748047
2024-05-16,189.36845732702145,189.99481870677727,188.5631442219314,188.7420959472656,52845200.0,175.9613945007324
2024-05-17,188.4140082479681,189.706493039357,188.08591490450095,188.7719268798828,41282900.0,177.20881195068358
2024-05-20,188.23504809883084,190.8100656899344,187.91689147556073,189.9351501464844,44361300.0,178.4726921081543
2024-05-21,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400.0,179.74907150268555
2024-05-22,191.158046649762,191.7048688616991,189.1696132758398,189.79595947265625,34648500.0,180.8481246948242
2024-05-23,189.87551988281993,189.89540846653745,185.55068591274116,185.7992401123047,51005900.0,181.70415191650392
2024-05-24,187.7279915996349,189.4778074092878,186.95248867034007,188.8812713623047,36327000.0,182.74357070922852
2024-05-28,190.40244918609352,191.8838376427625,188.00639828711084,188.89125061035156,52280100.0,183.5749855041504
2024-05-29,188.5134387924459,191.13817040866115,188.41401104911336,189.1894989013672,53068000.0,184.57868270874025
2024-05-30,189.65675172235697,191.0685374632305,189.5275138813011,190.1836853027344,49889100.0,185.68322219848633
2024-05-31,190.3328400080532,191.4563096895504,188.81168973037515,191.13815307617188,75158300.0,186.65031356811522
2024-06-03,191.7843976924141,193.86232215027837,191.40660565779223,192.90786743164065,50080500.0,187.19208145141602
2024-06-04,193.51434462038463,194.19041988861153,191.91365507081835,193.2260284423828,47471400.0,187.83266220092773
2024-06-05,194.269945311189,195.76127042413225,193.74301165159252,194.7372283935547,54156800.0,188.51454849243163
2024-06-06,194.55827933508485,195.3635924798522,193.04706561878615,193.3552703857422,41181800.0,189.11045837402344
2024-06-07,193.5242766218339,195.80104138427976,193.0172315608974,195.75132751464844,53103900.0,189.73532333374024
2024-06-10,195.7612815959928,196.1589774177998,191.03875180216343,192.00314331054688,97010200.0,190.23591156005858
2024-06-11,192.53005531977516,205.9619324668351,192.51018190883104,205.9519805908203,172373300.0,191.27337493896485
2024-06-12,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,198134300.0,192.5479621887207
2024-06-13,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128903,97862700.0,193.7668716430664
2024-06-14,212.613243693924,213.9256018265929,210.07798811856895,211.2611083984375,70122700.0,194.892822265625
2024-06-17,212.13602802573277,217.6837594401996,211.4897931914233,215.4169464111328,93728300.0,196.2250732421875
2024-06-18,216.3316233309755,217.3656172672209,211.7681719978675,213.0507049560547,79943300.0,197.380850982666
2024-06-20,212.6927670816265,213.00098699569836,207.6421596970407,208.46734619140625,86172500.0,198.24233856201172
2024-06-21,209.17326157128963,210.66458669732776,205.91223184266303,206.2900390625,241805100.0,199.0670425415039
2024-06-24,206.51872529912245,211.4699209644532,205.39525540402903,206.9362945556641,80727000.0,200.12389526367187
2024-06-25,207.94042486793816,210.15753911842552,207.40355450398363,207.86090087890625,55549700.0,201.07287673950196
2024-06-26,210.2768291728298,213.6173978459433,209.42180221570723,212.01670837402344,66213200.0,202.22914962768556
2024-06-27,213.4484006592916,214.49233130131697,211.1219370597224,212.86181640625,49772700.0,203.4127655029297
2024-06-28,214.52215724323335,214.82042530908265,209.08379028418835,209.4019317626953,82542700.0,204.37367782592773
2024-07-01,210.86343656939636,216.2520897818886,210.6944215345844,215.4964904785156,60402900.0,205.59159469604492
2024-07-02,214.8999110603575,219.10545818233237,213.8559957714609,218.99609375,58046200.0,206.8960060119629
2024-07-03,218.72768354780237,220.2687225341797,217.76329209306175,220.2687225341797,37369800.0,208.24814071655274
2024-07-05,220.36815696069417,225.14040083639475,220.36815696069417,225.03103637695312,60412400.0,209.76283111572266
2024-07-08,225.7766827586142,226.53229721329785,221.95889400104969,226.50247192382812,59085900.0,211.42019119262696
2024-07-09,226.6118203351868,228.07332019577044,225.0608446065374,227.35748291015625,48076100.0,213.00049896240233
2024-07-10,227.9739037781008,231.73204187894612,227.9241899064988,231.6326141357422,62627700.0,214.98197250366212
2024-07-11,230.0518217466028,231.04603853364384,224.46432825800636,226.25392150878903,64710600.0,215.99706954956054
2024-07-12,227.59609977127653,231.29458734662404,227.357482286545,229.20672607421875,53046500.0,216.86551742553712
2024-07-15,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300.0,217.86768798828126
2024-07-16,233.64094209406048,234.9036016458956,230.9863851256273,233.4619903564453,43234300.0,218.97773208618165
2024-07-17,228.1230464069532,230.1214319251083,225.32929956891297,227.5563507080078,57345900.0,219.5847023010254
2024-07-18,228.94822726389444,229.10730558155055,220.9845567217071,222.8834991455078,66034600.0,220.07634201049805
2024-07-19,223.5198165983548,225.4883615119168,221.9887143107171,223.01275634765625,49151500.0,220.80361251831056
2024-07-22,225.69714393989972,226.4626951020567,221.799816014305,222.664794921875,48201800.0,221.6223503112793
2024-07-23,223.07238116072335,225.6275251901848,221.39215262314627,223.70867919921875,39960300.0,222.46096954345703
2024-07-24,222.70453756630337,223.499913948863,215.87427379105335,217.2761077880859,61777600.0,222.931729888916
2024-07-25,217.663867640833,219.57277716709376,213.3787958392943,216.23220825195312,51391200.0,223.1425048828125
2024-07-26,217.4352041073067,218.2206438494584,214.76075857434793,216.69949340820312,41601300.0,223.33438873291016
2024-07-29,215.7052633263403,218.0317267787177,214.50225443638584,216.9778594970703,36311800.0,223.71318511962892
2024-07-30,217.92238139381377,219.05578793157815,214.87012855591783,217.53463745117188,41643800.0,223.81509246826172
2024-07-31,220.15937140820577,222.52561225525915,219.3540582246071,220.7956695556641,50036300.0,223.90507125854492
2024-08-01,223.07240511518177,223.1817695634113,215.76492117798517,217.09716796875,62501000.0,223.74649353027343
2024-08-02,217.88258518105536,224.29529507499743,216.45092586682145,218.58848571777344,105568600.0,223.42436599731445
2024-08-05,197.9386040162881,212.2652706555635,194.866477978878,208.0597381591797,119548600.0,222.50222930908203
2024-08-06,204.11270880558044,208.7755879501992,199.9071760566775,206.0315399169922,69660500.0,221.43593215942383
2024-08-07,205.70344110024527,212.40446750854989,205.1963960152132,208.6065673828125,63516400.0,220.28462982177734
2024-08-08,211.87754516998305,212.9612378528938,207.62229843313003,212.07638549804688,47161100.0,219.57575302124025
2024-08-09,210.8733691090516,215.5262960046125,210.7441160828828,214.9894256591797,42201600.0,218.8648880004883
2024-08-12,215.06908018890428,218.49313190431408,214.60125621149956,216.52230834960935,38028100.0,218.03878326416014
2024-08-13,217.99542439436792,220.8620875715453,217.99542439436792,220.24496459960935,44155300.0,217.37793197631837
2024-08-14,219.548234966672,221.99683071433236,218.6822548419691,220.69290161132812,41960600.0,217.03475952148438
2024-08-15,223.55956160665437,224.3060872818483,221.72807374055304,223.6790008544922,46414000.0,217.07453460693358
2024-08-16,222.88270038911833,225.77922361016536,222.6139468974481,225.0028381347656,44340200.0,217.17403869628907
2024-08-19,224.67435623990076,224.94310972106825,222.00676340736013,224.84356689453125,40687800.0,217.28297729492186
2024-08-20,224.72413110884565,226.11763957317405,224.4056062095116,225.460693359375,30299000.0,217.37057800292968
2024-08-21,225.47065071716543,226.92387876417723,224.00745927475185,225.3511962890625,34765500.0,217.77433242797852
2024-08-22,226.7347608131935,227.28221598709217,222.86278176595104,223.4898681640625,43695300.0,218.137215423584
2024-08-23,224.61464290366072,227.16278137803025,223.29080225181497,225.78916931152344,38677300.0,218.59169921875
2024-08-26,225.70952621277567,226.2271215594374,222.8528263811224,226.12757873535156,30602200.0,219.04918518066407
2024-08-27,224.9530683997657,227.7898720189865,223.84820980142857,226.97366333007812,35934600.0,219.52113647460936
2024-08-28,226.864148811834,228.7951641071056,224.6345202420592,225.44078063964844,38052200.0,219.7533920288086
2024-08-29,229.03405579277157,231.84098409749413,227.81970629152008,228.72547912597656,51906300.0,220.3348075866699
2024-08-30,229.123652992766,229.33267166766268,226.42620031745173,227.9391632080078,52990800.0,220.80234146118164
2024-09-03,227.49127608514223,227.93918848340573,220.1454580764442,221.7380523681641,50190600.0,221.48625717163085
2024-09-04,220.6331648046219,220.75260404502964,216.47252073588623,219.8269195556641,43840200.0,222.17602615356446
2024-09-05,220.60332780966417,224.43548398740057,220.4938367652657,221.349853515625,36615400.0,222.81319046020508
2024-09-06,222.9125635200513,224.1965961864048,218.75193438162455,219.7970733642578,48423000.0,223.19922485351563
2024-09-09,219.79706302441255,220.24497537072617,215.7061019102892,219.8866424560547,67180000.0,223.44408569335937
2024-09-10,217.905857501112,220.45399594379384,215.72600018375593,219.09034729003903,51591000.0,223.57248764038087
2024-09-11,220.4340868524661,222.05652550259595,216.88061769002928,221.62852478027344,44587100.0,223.64166564941405
2024-09-12,221.4692988539641,222.5144379086487,218.80172088165384,221.7380523681641,37455600.0,223.69392318725585
2024-09-13,222.54428285449177,223.00214343080088,220.8820208371711,221.4692840576172,36766600.0,223.58343734741212
2024-09-16,215.5368837592455,216.21374159471785,212.92902562434276,215.3179168701172,59357400.0,223.09919128417968
2024-09-17,214.75054527350213,215.8952118613641,213.50633585708556,215.7857208251953,45519300.0,222.64629898071288
2024-09-18,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900.0,222.35664749145508
2024-09-19,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300.0,222.47957611083984
2024-09-20,228.90467282845125,232.01021467188832,226.5655530501552,227.1428680419922,318679900.0,222.66222610473633
2024-09-23,226.2868480598011,228.38707413181643,224.7639369712135,225.42088317871097,54146000.0,222.6438117980957
2024-09-24,227.59078065470555,228.28755007923567,224.6843092769655,226.31671142578125,43556100.0,222.65326843261718
2024-09-25,223.88801837861104,226.2370864319121,222.98224544035924,225.32135009765625,42308700.0,222.5706527709961
2024-09-26,226.24703661091272,227.44147457763864,224.3657926365912,226.4660186767578,36636700.0,222.62191467285157
2024-09-27,227.40166606122023,228.45675318264773,226.24703611440785,226.73475646972656,34026000.0,222.52237854003906
2024-09-30,228.9743594736852,231.920654296875,228.58616671135624,231.920654296875,54541900.0,222.72145309448243
2024-10-01,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621097,63285000.0,222.89265518188478
2024-10-02,224.84358511910924,226.31672490502265,221.98688498556473,225.72946166992188,32880600.0,223.18778228759766
2024-10-03,224.09704443839323,225.75930638603796,222.28548343692833,224.6245880126953,34044200.0,223.35151901245118
2024-10-04,226.8442543024003,226.9437971307691,223.09172964492672,225.74935913085935,37245100.0,223.64913330078124
2024-10-07,223.46000516495792,224.6444949275546,220.30469199255063,220.66302490234375,39505400.0,223.6879524230957
2024-10-08,223.26094483680063,224.93315503301395,222.2158058701156,224.72413635253903,31855700.0,223.9696418762207
2024-10-09,224.18662246797504,228.68568791487783,223.78848153487695,228.4766540527344,33591100.0,224.31204833984376
2024-10-10,226.7248005882391,228.43683384781116,226.11762582538967,227.9789581298828,28183500.0,224.62409362792968
2024-10-11,228.2377886470439,228.3472796881356,226.28686151162023,226.4958953857422,31759200.0,224.87542419433595
2024-10-14,227.64055393917852,230.65651637799863,227.54102629778745,230.228515625,39882100.0,225.62095413208007
2024-10-15,232.52781469355563,236.3898456598821,231.29355345996072,232.76670837402344,64751400.0,226.4700035095215
2024-10-16,230.52710945831015,231.04468960128423,228.77525301100687,230.70626831054688,34082200.0,227.02193374633788
2024-10-17,232.348638945834,232.76670668063704,229.4521309302649,231.07456970214844,32993800.0,227.18517379760743
2024-10-18,235.0858880500012,235.0858880500012,232.92594240501305,233.9113616943359,46431500.0,227.52359848022462
2024-10-21,233.36391138062547,235.75280253487685,233.36391138062547,235.3845062255859,36254500.0,228.02177963256835
2024-10-22,232.8065045656556,235.125712669187,231.5224871701216,234.7673797607422,38846600.0,228.4443130493164
2024-10-23,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000.0,228.6627960205078
2024-10-24,228.9145985013122,229.7507186898619,227.3518795258155,229.5018768310547,31109500.0,228.81458892822266
2024-10-25,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300.0,228.99475173950196
2024-10-28,232.2391553268284,233.64261197661628,231.47271808946843,232.3187713623047,36087100.0,229.01465759277343
2024-10-29,232.0201728307493,233.2444706163013,231.24378738741356,232.5875244140625,35417200.0,229.38592910766602
2024-10-30,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900.0,229.55115966796876
2024-10-31,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100.0,229.56310424804687
2024-11-01,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109375,65276700.0,229.3695053100586
2024-11-04,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500.0,229.38543090820312
2024-11-05,220.77253601507735,222.91257027302564,220.11558975602287,222.41488647460935,28111300.0,229.26996841430665
2024-11-06,221.578756649688,225.02273483375984,220.16533664224423,221.6882476806641,54561100.0,228.93054809570313
2024-11-07,223.5894200604507,226.82436463330757,223.52970043689453,226.42620849609375,42137700.0,228.85291061401367
2024-11-08,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734375,38328800.0,228.83597412109376
2024-11-11,224.2040938441064,224.90161465065876,220.7164746065314,223.4368133544922,42005600.0,228.49638900756835
2024-11-12,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300.0,228.0298942565918
2024-11-13,223.2175800878685,225.84824072641777,221.97200184604,224.3236541748047,48566200.0,227.71076354980468
2024-11-14,224.22402706703753,228.06039910056816,224.2040935569292,227.41270446777344,44923900.0,227.52767028808594
2024-11-15,225.59914322363005,226.11730807125568,223.47668806811177,224.2041015625,47923700.0,227.04230728149415
2024-11-18,224.4532188000698,228.9273417095955,224.37349996104592,227.2134246826172,44633700.0,226.6337532043457
2024-11-19,226.17708394083317,229.34584301691137,225.8582238051146,227.4724884033203,36211800.0,226.2690086364746
2024-11-20,227.25326410482543,229.1166443503319,225.0909420304879,228.18994140625,35169600.0,226.1939552307129
2024-11-21,228.07038183414417,229.3458528412815,224.91159698015457,227.7116546630859,42108300.0,226.10444412231445
2024-11-22,227.2532745036032,229.90386885981255,227.2532745036032,229.0568695068359,38168300.0,226.04038696289064
2024-11-25,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800.0,226.02676086425782
2024-11-26,232.50462429580293,234.73670603206307,232.50462429580293,234.22850036621097,45986200.0,226.10880966186522
2024-11-27,233.6405889619916,234.85627456038557,232.98291999142185,234.0989532470703,33498400.0,226.36205368041993
2024-11-29,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400.0,226.9434036254883
2024-12-02,236.4306920263062,239.93822952974793,236.3210805290228,238.7424774169922,48137100.0,227.7866584777832
2024-12-03,238.96170621081689,241.90126799408412,238.0549215480856,241.79165649414065,38861000.0,228.82716445922853
2024-12-04,242.01087120786053,243.24649032811607,240.39660663197557,242.15037536621097,44383900.0,229.8139389038086
2024-12-05,243.1269343008096,243.67497660990784,241.2735131113704,242.18028259277344,40033900.0,230.83854064941406
2024-12-06,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882812,36870600.0,231.61627960205078
2024-12-09,240.97455722335047,246.36542364679892,240.89483838917155,245.8771514892578,44649200.0,232.60227890014647
2024-12-10,246.0166626912396,247.33200068563025,244.4721425450312,246.8935546875,36914800.0,233.77511596679688
2024-12-11,247.08288910248365,249.91283942191657,245.38889040813984,245.6180877685547,45205800.0,234.8841796875
2024-12-12,246.01666340683192,247.8601253939288,244.81093690846672,247.0828857421875,32777500.0,236.02214126586915
2024-12-13,246.94338782137353,248.4081739675946,245.36897496771653,247.25228881835935,33155300.0,237.01412048339844
2024-12-16,247.1127635400456,250.49077111704125,246.7739547032778,250.15196228027344,51694800.0,238.3115135192871
2024-12-17,249.1953766416157,252.93211150871377,248.8964348112852,252.58334350585935,51356400.0,239.58000946044922
2024-12-18,251.26802371656945,253.38051965426092,246.86366065893745,247.1725616455078,56774100.0,240.56501312255858
2024-12-19,246.62449465453676,251.10857637552832,246.21594133746913,248.90638732910156,60882300.0,241.60083541870117
2024-12-20,247.1625716512524,254.0979578981185,244.82089371115717,253.5897674560547,147495300.0,242.8947410583496
2024-12-23,253.8687883386418,254.7456651132031,252.55345036958025,254.3670196533203,40858800.0,244.16024856567384
2024-12-24,254.58623131585568,257.2965955586333,254.38692663500535,257.2866516113281,23234700.0,245.42226867675782
2024-12-26,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100.0,246.61603012084962
2024-12-27,256.91793375888693,257.78488174803636,252.16481819720389,254.6858673095703,42355300.0,247.6453758239746
2024-12-30,251.33775398934145,252.60326573181473,249.86299361835324,251.307861328125,35557500.0,248.3862449645996
